819149;20172915;1-030312/19;2019-12-30 00:00:00.000;010000000580;030000019825;-1;Confirmed;ab71bb53-b7e7-4dff-af2d-bf9d9671a578;NULL;2020-01-03 00:00:00.000;WayBill
819151;20172918;1-030313/19;2019-12-30 00:00:00.000;010000000580;030000019825;-1;Confirmed;2231e327-4b9b-48f6-bc51-0c1a65ca2dcd;NULL;2020-01-03 00:00:00.000;WayBill
819153;20167524;1-030315/19;2019-12-27 00:00:00.000;010000000580;010000004551;-1;Confirmed;525036c5-d68a-4634-ad0b-589bbd87a842;NULL;2020-01-03 00:00:00.000;WayBill
819155;20167587;1-030316/19;2019-12-27 00:00:00.000;010000000580;010000004551;-1;Confirmed;d19b9c3b-d0ca-408b-b1cc-646b8ac88392;NULL;2020-01-03 00:00:00.000;WayBill
819246;20167396;1-030355/19;2019-12-27 00:00:00.000;010000000580;010046866417;-1;Confirmed;a433a22d-dc8e-4f82-b96e-cc82b6319768;NULL;2020-01-03 00:00:00.000;WayBill
819248;20120208;1-030356/19;2019-12-10 00:00:00.000;010000000580;010046866417;-1;Differences;c976bba0-ad9a-4ddd-8fd4-5af6055e8407;NULL;2020-01-03 00:00:00.000;WayBill
819250;20167422;1-030357/19;2019-12-27 00:00:00.000;010000000580;010046866417;-1;Confirmed;e885b359-be1f-475d-ad8f-74948d8ee0b7;NULL;2020-01-03 00:00:00.000;WayBill
736279;20180462;1/ОГ-00022/20;2020-01-04 00:00:00.000;010000000580;010000006339;-1;Confirmed;de532b55-49d2-4a38-9e02-b5f85a161c7d;NULL;2020-01-04 00:00:00.000;WayBill
743620;20178627;1/ОФ-00002/20;2020-01-03 00:00:00.000;010000000580;010000006296;-1;Confirmed;f2d311a7-e458-4bab-8ca2-13416e6d83db;NULL;2020-01-04 00:00:00.000;WayBill
743626;20178682;1/ОФ-00004/20;2020-01-03 00:00:00.000;010000000580;030000316972;-1;Confirmed;76c6f455-ab35-4852-844c-e47111d48e8e;NULL;2020-01-04 00:00:00.000;WayBill
746307;20165396;1/ОФ-03857/19;2019-12-27 00:00:00.000;010000000580;030000363144;-1;Confirmed;d932f333-cbe4-4b73-9437-5ed01f36e889;NULL;2020-01-04 00:00:00.000;WayBill
746308;20166004;1/ОФ-03861/19;2019-12-27 00:00:00.000;010000000580;030000019711;-1;Confirmed;aa3ef5df-8a88-466f-85a3-42d9f1ec2ab2;NULL;2020-01-04 00:00:00.000;WayBill
746319;20176027;1-000002/20;2020-01-01 00:00:00.000;010000000580;030000010477;-1;Confirmed;15c32cc2-05db-49bf-8326-d72aebfc79ee;NULL;2020-01-04 00:00:00.000;WayBill
746323;20176212;1-000003/20;2020-01-02 00:00:00.000;010000000580;030000456728;-1;Confirmed;ff7cdc7e-3133-4518-8131-602f2098906a;NULL;2020-01-04 00:00:00.000;WayBill
746329;20177776;1-000005/20;2020-01-02 00:00:00.000;010000000580;030000288684;-1;Confirmed;e677bbc2-1a92-44ce-910f-b6006dd06c27;NULL;2020-01-04 00:00:00.000;WayBill
746333;20177788;1-000006/20;2020-01-02 00:00:00.000;010000000580;030000288684;-1;Confirmed;883ae18d-e552-46be-89bd-60dcaade4ca1;NULL;2020-01-04 00:00:00.000;WayBill
746337;20178683;1-000007/20;2020-01-03 00:00:00.000;010000000580;030000038966;-1;Confirmed;870ec0c4-eb99-4efa-b0e6-26e4c0c30314;NULL;2020-01-04 00:00:00.000;WayBill
746347;20176034;1-000011/20;2020-01-01 00:00:00.000;010000000580;020000440971;-1;Confirmed;07dd6bac-f93f-4fed-8351-0584946084de;NULL;2020-01-04 00:00:00.000;WayBill
746351;20176047;1-000012/20;2020-01-01 00:00:00.000;010000000580;020000633289;-1;Confirmed;571c1db6-ae91-4341-86e6-a8cd832b0019;NULL;2020-01-04 00:00:00.000;WayBill
746355;20176051;1-000013/20;2020-01-01 00:00:00.000;010000000580;020000439056;-1;Confirmed;0dfb6ce3-6701-4a15-a4ba-be420dbbcba9;NULL;2020-01-04 00:00:00.000;WayBill
746359;20177879;1-000014/20;2020-01-03 00:00:00.000;010000000580;030000155917;-1;Confirmed;9e0b3941-e035-4a00-bd4c-4292a91125f6;NULL;2020-01-04 00:00:00.000;WayBill
746362;20176114;1-000015/20;2020-01-02 00:00:00.000;010000000580;030000021834;-1;Confirmed;ac8d855b-7f78-46fb-92a7-59d7c020f92b;NULL;2020-01-04 00:00:00.000;WayBill
746368;20177940;1-000017/20;2020-01-03 00:00:00.000;010000000580;020000105846;-1;Confirmed;f1975380-46b2-4c68-86a6-80a25d02f507;NULL;2020-01-04 00:00:00.000;WayBill
746372;20177667;1-000018/20;2020-01-03 00:00:00.000;010000000580;020000705066;-1;Differences;f79f6b17-e3f0-4c51-aa2a-9483599adf76;NULL;2020-01-04 00:00:00.000;WayBill
746378;20176112;1-000020/20;2020-01-02 00:00:00.000;010000000580;020000646539;-1;Confirmed;cb46e1dc-dc97-48aa-81d5-570ba8f80aef;NULL;2020-01-04 00:00:00.000;WayBill
746382;20177027;1-000021/20;2020-01-03 00:00:00.000;010000000580;020000779986;-1;Confirmed;2fb97c83-5588-4614-9f8e-7f6ebb75f073;NULL;2020-01-04 00:00:00.000;WayBill
746385;20176101;1-000022/20;2020-01-02 00:00:00.000;010000000580;030000029303;-1;Confirmed;67bac7f3-ab23-4a5b-b855-a6966d7e4e6a;NULL;2020-01-04 00:00:00.000;WayBill
746388;20176130;1-000023/20;2020-01-02 00:00:00.000;010000000580;030000029497;-1;Confirmed;8e9d37ad-619b-4180-9a99-a2a1e146288f;NULL;2020-01-04 00:00:00.000;WayBill
